Week Number,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
54,3.1140298507462734,2.444529379232857,-0.6468842729970291,-0.6877371783296659,0.37753191196934915,2.6928304814718174,1.394695878815321
55,-0.5338263489454884,1.3225939694341236,-8.955639654574982,-2.7064759222787824,-1.8613315656054188,-3.291199804864011,1.0630454676268297
56,0.9554944931912585,-0.2705961194488573,0.7249324646432527,2.346883075495932,-0.1658602303854126,0.5918201286780305,-0.15287891253361552
57,-3.8674908616509387,1.4044543736367179,0.8758930558251622,1.5644555694618274,4.113062230437468,-0.5320305784427015,-0.22385673169172
58,-1.8700395568086774,-2.034211461964137,0.31046793615625207,3.4213895210765877,-0.8153538881048623,-0.5757711867216887,0.43818565976421725
59,-0.22575782041086168,-1.2739788199697435,-0.24196304202249788,1.2869411874943317,0.6669002941582514,-0.6236013050718348,0.2853054071590225
60,0.8729815608154479,-0.2457661535049482,-0.38562824956021663,-5.694088120889078,0.7244858629298365,0.554620514449036,0.10137503710768607
61,6.517397710171719,0.10025916327286837,-0.3233886756294751,-1.781418932454473,-1.3609388786153704,0.9116418129908885,0.06665937816972811
62,-0.13535413619175482,-0.4207439372758707,0.1829553933693514,-0.5896317999150311,0.16084238518534402,-0.5051516907976097,-0.24086940482046346
63,-2.240856218788189,-0.21483174403026414,0.6622422397436982,0.6355266958891653,0.3741029641185579,-0.7105770426563865,1.5317783343769626
64,-0.25995050764357147,0.7747731871590449,0.8543968553044581,-1.4991350559249412,-0.9236339168868423,0.20342710814191925,0.22765556722755217
65,0.03658512008755118,0.09268903603401847,-8.30734883836147,-2.7682011762320045,-1.7569640217540552,-0.3942965046004164,0.5596315773582801
66,-13.280077146702366,-7.215777262180974,2.218464838121802,-6.244904614381215,1.1372943787320697,-10.942719385455757,3.8666083667202304
67,-5.539427053652887,0.27843548241018046,10.042754339294522,0.7925744827618508,-5.922173698471969,3.680773618194292,-0.7151072064290297
68,-6.646717381115476,1.7215992751160858,-4.584685318579185,-6.891180435405634,-2.998218738867113,0.21624353252613204,3.9283452933727236
69,-3.2580055178399734,-1.5614398327320054,1.9463013763490493,-4.18758233276656,-2.358830548203239,-0.4176498128792491,0.5280676026166757
70,8.666489121211939,4.102273277800412,0.25239529154119356,10.645052882369164,-5.261781009215527,2.82950328754638,-0.4862101187416228
71,1.9925134424677693,-6.591340387171428,0.8591505676053737,-5.554379073202495,7.60589592167921,-3.7426413128418816,2.84577367442942
72,-2.635204779233887,2.5913007297574007,1.6360020545509655,-2.3535541804814937,0.6585793162030262,-0.5047373545219271,5.740469674791575
73,-0.30519457721648685,-0.5439101177843296,0.2831536234815324,-9.585835816906448,0.430298838778761,-0.5048163029564197,-2.993499065316257
74,4.27109812627245,-2.0137448704937557,1.0914535639702172,0.6784823377433262,-0.5106107402610417,1.9591807214169161,-3.4500443292641285
75,-0.3492255443228281,1.2489792677947569,-0.492660506776524,0.46862202607959236,-0.10590994292631413,-0.04037356764955896,-0.41451416583931394
76,-3.2647427501021133,-0.6686080372743167,1.4117136455877315,-0.6767895878524972,0.8144783203750693,1.2295650164635252,-1.3113359931051358
77,0.14776857879013888,0.24168259596561423,-1.9069181955138532,-0.2524214851775729,7.669491525423725,0.13414310966130516,0.4059827893855175
78,-1.3234594741490542,0.011291499703938378,-0.6088376460480661,-0.4927473575106614,0.33142370152927353,0.4419165632659653,1.3922293916322515
79,6.297817113005165,0.26787432486176643,1.5967343596043322,-0.816930076025126,0.6270778780436403,3.931347804139329,-9.092763477416224
80,2.2534699590763907,-0.5017709563164118,0.22996290666814248,-0.11393280321840286,0.22914012154388483,-0.05860545187681962,-0.3198978002444993
81,-2.4169231900654524,3.811253733753131,0.11043192882584983,0.3055538292627278,-0.22562815756797205,2.0223137587712903,-0.6747932637323263
82,-1.1333021790147486,0.2872190122455488,-0.4298566200237478,0.28763579927573435,1.2029547705513455,2.077228459456842,-0.6200729908786401
83,0.1496791692303838,0.6946133611513097,0.6362197198243662,-1.5433930903478592,0.1527312006229807,0.45437562219620764,-0.34523128998680436
84,-1.383742342816341,0.33236182717694157,2.260957209460166,-0.2913669242842073,1.8626092914488337,0.06651657797790755,-0.07402014614109027
85,1.0267060578582698,17.1973246729432,1.5525437547223966,-0.6878739161373698,2.170194176342811,0.7778283942329267,2.5426065088346794
86,1.2887141290493378,-1.687162825148235,3.0728155339805827,-5.472827090390473,0.610678502880998,-0.03526847632256282,1.6612348809795119
87,-2.0721925133689827,2.9606264738952714,0.5624579606163351,1.0770008515284213,0.004564091251410898,0.6284847147953341,-0.6947029138980169
88,1.8969416499759477,2.541841355648724,-1.3824666585320076,-3.6029547553093324,1.793516675701615,-0.3633113828786529,0.2233892089605101
89,-1.3497658108293906,1.5782319678359125,1.1510840032018441,2.0372640808441087,5.057135733537632,1.019474510537861,-0.9298727407145669
90,-0.4397922808573494,1.6768928959011615,2.4109100736529148,3.7169306424617474,2.6309390574803357,10.996743611140747,-1.5393768441997357
91,11.803123887810987,1.9490431806578632,2.8269685321814473,-3.7028649492966137,-6.524736708999105,-1.3300649329461276,12.279464044578438
92,-2.5747612279913694,-0.4068205756215065,-3.4923233406878036,2.9328246676630227,1.463958369161588,0.7645156268048723,7.371681415929207
93,1.6694262087607004,-0.42136436134965716,-0.8166922301238919,-4.359683108772326,3.4824787410337317,-0.1277615429573383,2.116768674444994
94,-6.9926655970662415,-5.281517461303211,1.1637769544584136,0.11082426511426845,2.4777947421339395,-1.069314971662899,-3.383667203696381
95,4.656528881413088,-1.2041097606816233,3.078542530659878,1.1184058349041117,5.276737857271512,1.824323074646759,1.6180197644473693
96,4.031721210767331,-2.4761252259150157,1.9105986916935471,2.845978283422096,6.742970731430577,5.606770172029924,1.6503868021250787
97,1.3812643556957387,6.912348201389401,10.764654927385179,-13.500829873617956,9.449611164705347,-4.061639099029104,-8.813060094277713
98,-2.1113680544678974,2.0513134241263513,10.097021847896452,-6.652680067001675,-1.5695781411077172,2.495627098241642,1.3307037298615376
99,7.2620508326029825,2.490562646054283,-3.5075080627102295,-6.3198963339447785,3.6528641755885647,-3.414582698971348,-10.405273790087517
100,6.5316320332449305,-12.868915558558513,2.5211634572865598,9.911199458881391,-1.1699521293410875,2.2316286844003863,-1.4042477516859417
101,-2.359173382813276,-4.62309099417195,-1.0289129610594459,1.1929245959399508,-0.5884347029745515,-3.537052117263839,0.6606237841441936
102,-0.35528855928918657,0.6850301869688563,5.2796866840731145,2.921076570378731,1.433734939759036,2.7852238983252224,1.0388412163973553
103,8.223337807262398,-2.944294167371086,4.29675422346362,0.2065128801239876,-0.9519624951122111,-4.803627615534707,2.128613416993534
104,-1.239266908627031,-4.436080660797407,-7.738567347448351,2.374601697039137,0.33767870895436564,-1.1143967515716953,0.8881123330445856
105,5.912671729653216,-1.412952954401981,-5.742664613480221,-0.4037148869618089,2.8678501767344198,-2.443262329421182,0.07972679757780445
106,2.2633049023483855,-1.8175946633762732,-4.562184790622928,-2.2894763913177605,0.9004096216342614,0.04915076658498311,1.4208331855905967
107,6.339325290350578,2.662282398452618,-0.42245225856000534,-0.013534079379744414,-2.5030459721692306,1.5261134646960648,-0.7146204535238416
108,-0.7525112606971709,-1.9842602532569542,0.5955522722388805,2.5225544481358457,-0.7004313966093237,-0.08806927213790589,-0.29807961241907355
109,-0.5049818796623294,-0.6035310370665287,-0.2992889311193719,0.865266368726755,-0.7332311567109596,-1.7853208915884533,0.43785020755823567
110,-3.2488868723231263,-12.46170971532231,-0.7943466057863737,-4.345407203990483,1.4189885521033705,0.2609609084472243,-1.8972166188175144
111,3.062274960711375,0.029795041477848103,0.811198323338568,-1.6272727272727376,-1.0614717372510942,-0.1339545218253767,-3.3626369570165697
112,4.261963260473819,-0.27384315611867166,4.772488339560799,-0.04811875521917955,-3.4976197209102287,0.5102961388722311,-0.3248622617736895
113,0.8816662719147838,-2.2471923573655315,-2.053607539862493,0.9450883174776233,-1.5327028229238793,0.014093563645651203,3.440056252492185
114,-0.31714568880079197,-2.162668592508742,-6.900696503517437,-0.750622282743325,16.763913491023846,6.6327167197327235,3.2495124593716174
115,-3.3908711271663274,2.207301902883932,-2.688246336480443,-0.14387121723570706,0.9927949886553343,0.6295903113287346,-1.0241284843135383
116,2.1409324892404387,-0.8915719092031833,0.3364945051048936,-1.3166066327164234,-4.7782721944866555,0.4065541034952036,2.6142047273412397
117,-3.3947408010477624,1.014271712147443,-0.5077131822927128,-1.4908505116467776,-2.019920475389697,0.22899988431964174,0.13732607523019025
118,-3.71286400944623,-0.645697184388929,-0.4403829438284265,-5.813626126126134,-4.713816190534879,0.5962937331372308,-5.578093583728859
119,3.0338119164143826,0.649086707576249,4.944547328697724,-1.1775596371821664,4.329165386087789,-2.5720224415740036,-1.9857757243095044
120,-1.3152945951430732,-0.023442576654484338,-1.3491555265463775,2.7021692688534005,1.8740018947083537,-0.5259172666648974,0.3045152397857077
121,-2.2831889279917252,-1.5603708589057403,-0.19587079448792782,-0.16532593619972363,0.8435957853554348,-2.6637748936598205,0.770794463303386
122,-3.2007416146974563,-3.883368352622963,9.873275924539236,-1.752308036873625,0.5106756664163562,-0.7687802326374089,5.1860805234176315
123,-2.448034919360966,-0.840883932598086,-0.7048183721369382,-0.04177648608399181,0.7322965842821408,0.845926197522456,0.9962599243236164
124,-1.9277437831853355,-0.7006624344465973,0.07796821231815176,-3.2643731156529148,5.447857939642441,0.12402995234853195,0.062005468991151995
125,5.44141871578386,4.97982961502275,-1.1041110150848585,-2.941877557506655,4.851529981810609,-2.181400828895729,2.056979978827948
126,-0.9117932014411795,8.626888638454123,0.07680404418104922,-1.133785562601403,2.2147554801236335,0.030179720798300627,-2.3935821175108654
127,-0.6822789057795353,1.0839644309707461,-0.6144660509796234,-3.2046224879848246,0.4102554339807575,-1.1661348099713336,3.2972382527119244
128,3.4033750503517988,5.238690237629336,-0.787278114713701,2.275314812445635,-1.667767086648622,0.3518073165228761,-0.563700861322125
129,-0.4216859077606321,-1.015245362622223,4.512548629882293,1.6642686300396412,0.42703643061808805,0.8271966105114339,2.594330088610042
130,-2.9540806878046224,3.7692833956235154,1.0112412306271614,-0.9268468901236158,1.13983679742818,-4.250045435387024,0.12933567302004664
131,-2.0654444186586285,4.726045744900053,-5.617337512469525,0.018447780794509823,0.8319084400570599,-0.2706403294392268,2.9588067372303914
132,-2.8206392657300476,-3.5179876381593154,-5.702046266401039,0.4235146824493413,-1.477233445725783,-1.9237584572191133,0.0970246175036002
133,4.5126197202912035,-1.6957350205023418,-0.10502199183338615,3.4703502118046132,0.8530433015558849,-2.6747666437773274,-9.588250189921494
134,-1.3054528075511942,-0.445278421966558,0.506044027730462,-39.50530462860038,16.220591207101652,-7.245092852467244,3.6504732739421057
135,-6.181708961948233,5.643028439845227,1.513371882905667,14.260577090665008,0.7515356090911222,-0.28350070996056365,-5.993980966665811
136,11.197634133131597,4.32264800278412,-0.9972289312036479,0.8976520871833673,-5.612955989592234,-1.9257411807627176,-5.6958463277560805
137,8.73871269449877,0.2500605994260614,3.5991104373890734,2.2688820115122543,-0.8796177725181166,1.8419805821205133,-1.234139419985098
138,8.225868845584824,-1.8087559175432126,2.2780701705634883,-1.0423544820427573,-5.829857459422202,0.26111982644497755,0.39189511461659454
139,-0.9542584580353706,0.44837409550104784,-3.6008950917003095,7.259807438172544,-1.048156925030866,3.156780203734863,-1.763926827249408
140,-4.136405762911783,0.18143265905011186,4.148005659693403,5.014231339261661,0.2811345865023325,0.4486342438374427,2.0436316077797887
141,1.0596508559618296,-0.44420088222695603,13.4390288657609,-1.8064424998120416,2.40092807424593,1.6585709640174535,-0.8739961081428093
142,-0.24948983320497753,1.6897131624270718,1.3474686743462128,9.219765076448585,-1.8654556742737458,-2.659382327791176,-8.557725571594803
143,-1.848610017230765,2.905265567551658,5.656345087214955,5.184357661920534,-4.856530401951796,0.7010549637396609,3.189809835184823
144,0.5455985935497035,0.42737106184244555,-2.697662332879449,-4.655241115163552,1.1302992773098655,0.09978189749181719,-4.9969441148882074
145,2.0900100250741667,-0.6648053166448519,4.106662142291593,4.0397345956734325,-1.553905806991961,2.8761165213332376,-2.572254096839246
146,7.964420999823248,-6.710668047998995,1.5572566563213708,1.2697696744986695,-1.7059420890996613,0.4690697701007175,0.8290187599890286
147,0.35929040657680406,-0.09783275403802605,1.1518106020604832,-6.118427308648667,2.007246564240512,0.08853708837650683,-1.38536144591031
148,0.8982990976332952,1.0560096753146957,-0.6489996294729586,-0.8326351566222492,-0.8106478364257788,0.5232953428647967,-0.6866154857115404
149,4.206702966962857,-0.6277301875240803,-3.4063669886631085,-0.5252556104160655,-0.9436195941614149,-1.6394516170225213,1.1579005770084372
150,0.8380721707385526,-0.5915415433382069,1.0277870187172806,-1.5754999734618313,-0.311229576934682,0.8574939361588008,-0.7180076628352506
151,3.029855304810356,-0.9106799379607313,1.9299155270378276,-2.1579981475319063,0.6056916821375119,-0.5847115846319094,0.7443128778148581
152,-0.6523484652236536,0.14324957993466975,-0.6293317199392816,-0.6945290075672025,0.22553789693575416,0.17445334492715633,0.4219054992748385
153,-0.523510178640645,2.5021886782566476,1.3648562300319473,0.8941854307975552,-0.6817469466129887,1.7018064394376209,2.382577249232516
154,11.05991618621078,-1.1214002589311176,1.7811772494170806,-0.008197814156452621,2.1231933216754393,4.108434946618849,-6.184302064964743
155,1.340847014278272,-0.24697674086962326,4.940318924516552,0.14942643238644887,-1.4303118307634348,1.4407867273398383,-0.674601352603772
156,1.8082143936365334,-4.211083924021893,1.5119262576050556,1.8648708011006234,-0.16324597169553873,0.7810008885638884,0.4944146333232119
157,3.107550254009108,-2.737040098036417,-1.5948799089166286,0.8436855027657783,-2.7181753299014533,1.142375965096521,-0.13186425012711456
158,0.8591944451121719,-3.658180536746515,1.2635155790295838,-1.1433138302234878,1.7345402360732884,-0.5297174435450944,2.139572852926604
159,-0.5265058913840364,2.3388108169356405,-4.474344424621086,-10.955662446634955,3.037593124678808,-2.6761756611224077,0.8804242088624736
160,1.1461706395056996,-2.3791506200926507,0.9138254863894005,1.150569168699586,0.4936702248071352,0.5104982821342993,-1.0328839049601237
161,3.2801243414201737,1.0639284767194106,1.5649179479714448,-0.1279896585816558,-0.06042047531993219,1.346790568350193,-1.4472088254829933
162,-4.6066584373294575,1.0788866895390636,-2.736568590859504,4.831928260228528,-0.462541669266871,0.3932973816669021,0.42559180656544665
163,-0.7252470239255356,1.3497430374220065,-0.5902820697785522,-1.4611300977396464,-0.45888881669213544,-0.2681071671838355,1.1815516307518303
164,1.1774114011748644,-1.7840662700839574,0.6296434316227402,2.429779494487363,1.1459492706929781,2.1951669767542867,0.6711991796848118
165,1.4005604704715056,-0.9340541140711877,-0.023466429433909964,0.7639765315658268,-1.6150186916618892,0.36186175043554997,1.2572720286682313
166,2.158801857579756,1.3490238659707021,7.312846347607045,1.4691626078281825,-0.35292285200527135,1.4599483404085416,-0.6322582908586406
167,0.17306694582506574,4.474511862030397,-2.7116138267664813,1.4269131037809888,0.7759542617286802,1.7027898024350827,-0.2139076209121891
168,-1.541402856812736,3.4975124782005227,0.8591274807412939,10.223479762811255,-0.06478503555479957,-4.888532875308176,4.432357287948017
169,-0.9479098681107101,-0.20354361606977323,2.5300692086988454,3.874013739898309,0.17708240623379398,-1.5293467417972022,-0.7004547728749231
170,4.7413047565331805,5.6620323722497545,0.6610651110061506,0.14101897034213953,4.790592046985823,0.2580450115407304,-1.5471187673093114
171,-0.24915987287850802,4.3118443424192385,-2.30109603340292,-8.383857324416113,-0.058019285727201636,3.385857138439617,2.6250237022456266
172,8.308331042067632,-4.726422341333487,2.3401595313819,1.1342381410616895,-3.9738775039464844,2.6656107527354562,1.105827030561445
173,-0.9906155743137148,-4.397111687335984,1.185159879524835,-1.5460628683333244,-1.1957396434145438,4.281089544385754,1.9475040526480203
174,0.5118646737234169,0.7924792813415676,9.827281698181292,6.850735299631785,1.360871863368877,3.09087266021823,-1.536756557074244
175,-3.1371266660243236,4.801565853340774,-2.427596900396847,2.1384368977965735,4.144634895964807,7.206564135434451,-0.7992179184249721
176,3.0358571073080154,1.1284584381792586,5.442906700748589,0.166507650936525,1.4108187665241108,9.704960844410659,2.5596360070797184
177,-3.06466202323937,6.1262748224040475,8.305947092640169,7.24222559217783,2.9172144384527536,-1.2288183199727152,-4.83483676750927
178,-7.196719687171845,-3.838225920824901,9.757159870363859,4.744593322483683,-6.138656555936213,-2.020963360801224,-0.46220334057694323
179,2.250607746157079,-1.9959609485545242,-1.2080405682812658,-13.020384721763678,6.784586666856811,-2.6464339908952956,0.5670553026996741
180,-0.016274301018771243,0.6621775341436315,-6.462109887225875,9.889504017990804,2.649290431782605,0.04847241802612881,-3.414510568139454
181,1.3096437098271974,5.815391491325774,6.050172090037675,-1.8171059955460132,3.6646257849588317,2.344309065817838,-0.983435598010362
182,19.53613919484355,0.09824288418336502,-3.4744192318811344,7.056685498301849,-1.4198020123972712,-0.3054242079235639,3.013373686668178
183,-1.3778582216269266,2.5512876974229326,6.077855310384274,-1.0842196130410275,8.444557899202385,-0.11592673416090879,2.8068527909236844
184,-5.790879488472429,-9.607864417158288,1.6060215581599826,-5.238885977815126,-1.6927912871998894,-0.36832647317623207,-2.099637621039702
185,9.865974979898791,-2.3290499026529696,3.9489964305924836,-3.9231473998582427,0.7806245037374401,0.2777412511711011,4.274664397265268
186,2.778816192041026,4.791047973486678,1.7802749428834803,3.4404929206133743,-0.9544745266616071,6.932105501197794,-3.6282542535036875
187,-5.7156732017455285,2.3299079942163736,3.536386345766335,-2.1469126407987877,0.6748841970125468,0.12453901007426467,-1.288226751040704
188,-5.6987290319565815,0.4763766970365121,-3.7523830203817274,-1.9308017832786553,7.275365551144793,1.4385125175395719,-0.0707847087830047
189,3.330760618276316,1.9278236002627558,-0.010247406784765134,-0.03238027724462703,0.39093705855456656,-3.219795891468041,2.015811904764
190,1.5944122891975654,-1.9259938992041037,-3.511948519426532,3.796156232753508,0.11195381620979009,2.7975725178892126,0.3903352784288527
191,-0.23133796009254,6.206129935494494,-0.9681162456757822,0.31837912385941314,-2.8878663507219984,-2.1654098219265605,-6.427052192697906
192,-0.9205163097922914,1.4233602489451442,-4.674116083296416,-3.898034529135149,-1.0946016662491165,-2.0792572024254894,-1.9602644190038967
193,10.056971359021865,1.8714151379094455,-0.3012980629488455,-2.3542730284287603,7.729007562319105,0.17872602247074623,-2.1093354626120395
194,1.0448898966580955,-6.943191102791192,7.9523654239588115,-1.8149383723932562,1.6332858575641804,2.6983281482894155,-1.0628960123859899
195,-4.1632133333264685,1.5298084030891377,-12.420500292747377,0.2701406923894485,0.34129947060632815,-6.181606832174532,-0.7088725507072965
196,-6.222242612730614,-1.5807792821079094,-14.375079638681932,10.513446099299086,-8.07735594894953,0.5001697378255167,-7.483639899184463
197,11.864703426385981,-1.2529183099941454,2.393207308494367,-1.8142333504578654,-7.439659340685009,-2.9629471767962277,2.9941208172771834
198,4.524391112996554,-1.5051610814676273,2.381342340955207,4.46677924270962,-6.1604544372812216,-3.5731207481030767,0.7890512660888379
199,-6.267461646186429,-0.5249283606143151,12.00465537075205,-1.9052344265079395,1.7835024591149515,-4.783753768216962,9.77448452883183
200,3.833184352044162,-0.9187417995926526,-4.470902106925604,-0.6676314897389732,-5.967321529405569,-0.9401325722045097,0.3281504870402605
201,-11.211294777524934,2.8324052670136077,3.5943580903586465,2.9339805381250783,-8.881582363713788,2.24080942257259,7.485801636432048
202,-0.5982279657742097,4.107390978779766,-2.413473929959359,-4.3952346982451065,0.848358905186598,2.6122532819282367,1.7808066659897896
203,-4.528406577509203,1.5727445559013558,-1.045878991303904,-2.9129903600218694,2.859558014108284,-0.9254251191971893,2.256881276141403
204,-3.4220788697860494,-1.0794893695216357,0.2777343234404036,-2.8641960412589476,-1.5392246275940495,0.4340128970751179,0.8200806660645158
205,-2.9545696990141415,-3.402438095114578,7.902460999102388,0.44586151725443424,4.170365199249973,1.8553789160405687,3.2675442500928726
206,5.2473897021623515,5.951828251031853,1.4267571390446294,-0.007721222391936014,5.467172799373501,-1.7640232419948054,-3.8985245227900993
207,-1.762723314045293,-2.400728947353626,3.9682215633558613,2.8680742246905293,4.831843212572134,4.051813309422463,-1.7458506964153224
208,5.6149695988250565,-1.4354512877828252,-0.16233410112975757,-2.4426579525197023,7.657512174533103,-1.5302932071743027,-0.20115363778323145
209,-2.283250542536244,-2.6259604847793105,0.020896747915647357,4.611362531507714,5.4786484866967085,-1.0149532251730267,0.8548216496374245
210,0.5069739122593684,-3.6671694735278684,2.725405309937212,-4.34818386827766,4.7520422100142925,-0.355717048536889,-0.2608018962948354
211,-3.660055479184629,0.2511125854060464,3.6297190987261545,0.8935165807527875,1.5280436448138728,-0.16472658906356372,3.6847569010812564
212,1.7524626677651436,-11.017445724202608,-1.7501280709012503,0.753187250520164,-3.328430520955419,0.7392367011431313,1.8850799846282118
